アカルディカプセル,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アカルディカプセル,アカルディカプセル,アカルディカプセル,6/8,*,あ[かるでイかぷ]せる
アガリット静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アガリット静注用,アガリットジョウチュウヨウ,アガリットジョウチュウヨウ,2/11,*,あ[がり]っとじヨうちユう]よう
アキネトン細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アキネトン細粒,アキネトンサイリュウ,アキネトンサイリュウ,7/9,*,あ[きねとんさいり]ユう
アキネトン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アキネトン錠,アキネトンジョウ,アキネトンジョウ,5/7,*,あ[きねとんじ]ヨう
アキネトン注射液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アキネトン注射液,アキネトンチュウシャエキ,アキネトンチュウシャエキ,0/10,*,あ[きねとんちユうしヤえき
亜急性期入院医療管理料,1348,1348,8000,名詞,固有名詞,一般,*,*,*,亜急性期入院医療管理料,アキュウセイキニュウインイリョウカンリリ,アキュウセイキニュウインイリョウカンリリ,0/17,*,あ[きユうせいきにユういんいりヨうかんりり
亜急性脊髄性連合変性症,1348,1348,8000,名詞,固有名詞,一般,*,*,*,亜急性脊髄性連合変性症,アキュウセイセキズイセイレンゴウヘンセイショウ,アキュウセイセキズイセイレンゴウヘンセイショウ,20/21,*,あ[きユうせいせきずいせいれんごうへんせいし]ヨう
亜急性涙のう炎,1348,1348,8000,名詞,固有名詞,一般,*,*,*,亜急性涙のう炎,アキュウセイルイノウエン,アキュウセイルイノウエン,9/11,*,あ[きユうせいるいのう]えん
アキリデン細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アキリデン細粒,アキリデンサイリュウ,アキリデンサイリュウ,7/9,*,あ[きりでんさいり]ユう
アキリデン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アキリデン錠,アキリデンジョウ,アキリデンジョウ,7/7,*,あ[きりでん[じ]ヨう
アクアスチン内用液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクアスチン内用液,アクアスチンナイヨウエキ,アクアスチンナイヨウエキ,10/12,*,あ[くあすちんないよう]えき
アクアスチン配合内用液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクアスチン配合内用液,アクアスチンハイゴウナイヨウエキ,アクアスチンハイゴウナイヨウエキ,14/16,*,あ[くあすちんはいごうないよう]えき
悪性Ｍ蛋白血症,1348,1348,8000,名詞,固有名詞,一般,*,*,*,悪性Ｍ蛋白血症,アクセイエムタンパクケッショウ,アクセイエムタンパクケッショウ,0/14,*,あ[くせいえむたんぱくけっしヨう
悪性腫瘍特異物質治療管理料,1348,1348,8000,名詞,固有名詞,一般,*,*,*,悪性腫瘍特異物質治療管理料,アクセイシュヨウトクイブッシツチリョウカンリリョウ,アクセイシュヨウトクイブッシツチリョウカンリリョウ,11/22,*,あ[くせいしユようとくいぶ]っしつちりヨうかんりり]ヨう
アクセノン末,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクセノン末,アクセノンマツ,アクセノンマツ,5/7,*,あ[くせのん]まつ
アクタミン散,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクタミン散,アクタミンサン,アクタミンサン,5/7,*,あ[くたみん]さん
アクタミン注射液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクタミン注射液,アクタミンチュウシャエキ,アクタミンチュウシャエキ,0/10,*,あ[くたみんちユうしヤえき
アクタミン末,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクタミン末,アクタミンマツ,アクタミンマツ,5/7,*,あ[くたみん]まつ
アクタリット錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクタリット錠,アクタリットジョウ,アクタリットジョウ,3/8,*,あ[くたり]っとじ]ヨう
アクチオス顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクチオス顆粒,アクチオスカリュウ,アクチオスカリュウ,6/8,*,あ[くちおすかり]ユう
アクチオス錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクチオス錠,アクチオスジョウ,アクチオスジョウ,7/7,*,あ[くちおす[じ]ヨう
アクチオス点滴静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクチオス点滴静注用,アクチオステンテキジョウチュウヨウ,アクチオステンテキジョウチュウヨウ,12/15,*,あ[くちおすてんてきじヨうちユう]よう
アクチダス点滴静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクチダス点滴静注用,アクチダステンテキジョウチュウヨウ,アクチダステンテキジョウチュウヨウ,12/15,*,あ[くちだすてんてきじヨうちユう]よう
アクチット注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクチット注,アクチットチュウ,アクチットチュウ,5/7,*,あ[くちっとち]ユう
アクテムラ点滴静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクテムラ点滴静注用,アクテムラテンテキジョウチュウヨウ,アクテムラテンテキジョウチュウヨウ,12/15,*,あ[くてむらてんてきじヨうちユう]よう
アクテムラ皮下注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクテムラ皮下注,アクテムラヒカチュウ,アクテムラヒカチュウ,7/9,*,あ[くてむらひかち]ユう
アクトシン軟膏,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクトシン軟膏,アクトシンナンコウ,アクトシンナンコウ,7/9,*,あ[くとしんなん]こう
アクトス錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクトス錠,アクトスジョウ,アクトスジョウ,6/6,*,あ[くとす[じ]ヨう
アクトネル錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクトネル錠,アクトネルジョウ,アクトネルジョウ,7/7,*,あ[くとねる[じ]ヨう
アクプラ静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクプラ静注用,アクプラジョウチュウヨウ,アクプラジョウチュウヨウ,7/10,*,あ[くぷらじヨうちユう]よう
アクマルト輸液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクマルト輸液,アクマルトユエキ,アクマルトユエキ,0/8,*,あ[くまるとゆえき
アクメイン注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクメイン注,アクメインチュウ,アクメインチュウ,7/7,*,あ[くめいん[ち]ユう
アクラシノン注射用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクラシノン注射用,アクラシノンチュウシャヨウ,アクラシノンチュウシャヨウ,0/11,*,あ[くらしのんちユうしヤよう
アクロマイシンＶカプセル,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクロマイシンＶカプセル,アクロマイシンブイカプセル,アクロマイシンブイカプセル,11/13,*,あ[くろまいしんぶいかぷ]せる
アクロマイシン末,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アクロマイシン末,アクロマイシンマツ,アクロマイシンマツ,7/9,*,あ[くろまいしん]まつ
アグリリンカプセル,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アグリリンカプセル,アグリリンカプセル,アグリリンカプセル,7/9,*,あ[ぐりりんかぷ]せる
アコニンサン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アコニンサン錠,アコニンサンジョウ,アコニンサンジョウ,8/8,*,あ[こにんさん[じ]ヨう
アコミック錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アコミック錠,アコミックジョウ,アコミックジョウ,5/7,*,あ[こみっくじ]ヨう
アザクタム注射用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アザクタム注射用,アザクタムチュウシャヨウ,アザクタムチュウシャヨウ,0/10,*,あ[ざくたむちユうしヤよう
アザチオプリン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アザチオプリン錠,アザチオプリンジョウ,アザチオプリンジョウ,7/9,*,あ[ざちおぷりんじ]ヨう
アザニン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アザニン錠,アザニンジョウ,アザニンジョウ,4/6,*,あ[ざにんじ]ヨう
アシアロシンチ注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシアロシンチ注,アシアロシンチチュウ,アシアロシンチチュウ,7/9,*,あ[しあろしんちち]ユう
足滑液のう炎,1348,1348,8000,名詞,固有名詞,一般,*,*,*,足滑液のう炎,アシカツエキノウエン,アシカツエキノウエン,8/10,*,あ[しかつえきのう]えん
足化膿性滑液のう炎,1348,1348,8000,名詞,固有名詞,一般,*,*,*,足化膿性滑液のう炎,アシカノウセイカツエキノウエン,アシカノウセイカツエキノウエン,0/15,*,あ[しかのうせいかつえきのうえん
アシクリル点滴静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシクリル点滴静注用,アシクリルテンテキジョウチュウヨウ,アシクリルテンテキジョウチュウヨウ,12/15,*,あ[しくりるてんてきじヨうちユう]よう
アシクロビル錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシクロビル錠,アシクロビルジョウ,アシクロビルジョウ,6/8,*,あ[しくろびるじ]ヨう
アシクロビン顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシクロビン顆粒,アシクロビンカリュウ,アシクロビンカリュウ,7/9,*,あ[しくろびんかり]ユう
アシクロビン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシクロビン錠,アシクロビンジョウ,アシクロビンジョウ,8/8,*,あ[しくろびん[じ]ヨう
アシクロビン点滴静注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシクロビン点滴静注,アシクロビンテンテキジョウチュウ,アシクロビンテンテキジョウチュウ,13/14,*,あ[しくろびんてんてきじヨうち]ユう
アシクロメルク錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシクロメルク錠,アシクロメルクジョウ,アシクロメルクジョウ,7/9,*,あ[しくろめるくじ]ヨう
アシドレス配合内服液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシドレス配合内服液,アシドレスハイゴウナイフクエキ,アシドレスハイゴウナイフクエキ,13/15,*,あ[しどれすはいごうないふく]えき
アシノン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシノン錠,アシノンジョウ,アシノンジョウ,4/6,*,あ[しのんじ]ヨう
アシロベック顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシロベック顆粒,アシロベックカリュウ,アシロベックカリュウ,7/9,*,あ[しろべっくかり]ユう
アシロベック錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシロベック錠,アシロベックジョウ,アシロベックジョウ,6/8,*,あ[しろべっくじ]ヨう
アシロベック点滴静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシロベック点滴静注用,アシロベックテンテキジョウチュウヨウ,アシロベックテンテキジョウチュウヨウ,3/16,*,あ[しろべ]っくてんてきじヨうちユう]よう
アシロミン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アシロミン錠,アシロミンジョウ,アシロミンジョウ,7/7,*,あ[しろみん[じ]ヨう
アジスロマイシンカプセル小児用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジスロマイシンカプセル小児用,アジスロマイシンカプセルショウニヨウ,アジスロマイシンカプセルショウニヨウ,15/17,*,あ[じすろまいしんかぷせるしヨうに]よう
アジスロマイシン細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジスロマイシン細粒,アジスロマイシンサイリュウ,アジスロマイシンサイリュウ,10/12,*,あ[じすろまいしんさいり]ユう
アジスロマイシン細粒小児用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジスロマイシン細粒小児用,アジスロマイシンサイリュウショウニヨウ,アジスロマイシンサイリュウショウニヨウ,10/17,*,あ[じすろまいしんさいり]ユうしヨうに]よう
アジスロマイシン小児用細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジスロマイシン小児用細粒,アジスロマイシンショウニヨウサイリュウ,アジスロマイシンショウニヨウサイリュウ,16/17,*,あ[じすろまいしんしヨうにようさいり]ユう
アジスロマイシン小児用錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジスロマイシン小児用錠,アジスロマイシンショウニヨウジョウ,アジスロマイシンショウニヨウジョウ,14/15,*,あ[じすろまいしんしヨうにようじ]ヨう
アジスロマイシン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジスロマイシン錠,アジスロマイシンジョウ,アジスロマイシンジョウ,8/10,*,あ[じすろまいしんじ]ヨう
アジマリン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジマリン錠,アジマリンジョウ,アジマリンジョウ,7/7,*,あ[じまりん[じ]ヨう
アジルバ錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アジルバ錠,アジルバジョウ,アジルバジョウ,4/6,*,あ[じるばじ]ヨう
アスオスト錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスオスト錠,アスオストジョウ,アスオストジョウ,7/7,*,あ[すおすと[じ]ヨう
アスクレ原末,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスクレ原末,アスクレゲンマツ,アスクレゲンマツ,6/8,*,あ[すくれげん]まつ
アスゲン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスゲン錠,アスゲンジョウ,アスゲンジョウ,6/6,*,あ[すげん[じ]ヨう
アスコルビン酸散,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスコルビン酸散,アスコルビンサンサン,アスコルビンサンサン,8/10,*,あ[すこるびんさん]さん
アスコルビン酸注射液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスコルビン酸注射液,アスコルビンサンチュウシャエキ,アスコルビンサンチュウシャエキ,0/13,*,あ[すこるびんさんちユうしヤえき
アスコンプ顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスコンプ顆粒,アスコンプカリュウ,アスコンプカリュウ,6/8,*,あ[すこんぷかり]ユう
アスコンプ細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスコンプ細粒,アスコンプサイリュウ,アスコンプサイリュウ,7/9,*,あ[すこんぷさいり]ユう
アスタット外用液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスタット外用液,アスタットガイヨウエキ,アスタットガイヨウエキ,2/11,*,あ[すた]っとがいよう]えき
アスタット軟膏,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスタット軟膏,アスタットナンコウ,アスタットナンコウ,8/9,*,あ[すたっとな[ん]こう
アスデュフェ錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスデュフェ錠,アスデュフェジョウ,アスデュフェジョウ,6/6,*,あ[すでユふエ[じ]ヨう
アストネリン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストネリン錠,アストネリンジョウ,アストネリンジョウ,6/8,*,あ[すとねりんじ]ヨう
アストフィリン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストフィリン錠,アストフィリンジョウ,アストフィリンジョウ,3/8,*,あ[すとふ]イりん[じ]ヨう
アストフィリン配合錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストフィリン配合錠,アストフィリンハイゴウジョウ,アストフィリンハイゴウジョウ,11/12,*,あ[すとふイりんはいごうじ]ヨう
アストプチン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストプチン錠,アストプチンジョウ,アストプチンジョウ,8/8,*,あ[すとぷちん[じ]ヨう
アストマトップ錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストマトップ錠,アストマトップジョウ,アストマトップジョウ,7/9,*,あ[すとまとっぷじ]ヨう
アストマリ細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストマリ細粒,アストマリサイリュウ,アストマリサイリュウ,7/9,*,あ[すとまりさいり]ユう
アストマリ錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストマリ錠,アストマリジョウ,アストマリジョウ,7/7,*,あ[すとまり[じ]ヨう
アストミン散,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストミン散,アストミンサン,アストミンサン,5/7,*,あ[すとみん]さん
アストミン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストミン錠,アストミンジョウ,アストミンジョウ,7/7,*,あ[すとみん[じ]ヨう
アストモリジンＭ錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストモリジンＭ錠,アストモリジンエムジョウ,アストモリジンエムジョウ,9/11,*,あ[すともりじんえむじ]ヨう
アストモリジン配合胃溶錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストモリジン配合胃溶錠,アストモリジンハイゴウイヨウジョウ,アストモリジンハイゴウイヨウジョウ,14/16,*,あ[すともりじんはいごういようじ]ヨう
アストモリジン配合腸溶錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アストモリジン配合腸溶錠,アストモリジンハイゴウチョウヨウジ,アストモリジンハイゴウチョウヨウジ,14/16,*,あ[すともりじんはいごうちヨうよ]うじ
アスドリン注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスドリン注,アスドリンチュウ,アスドリンチュウ,5/7,*,あ[すどりんち]ユう
アスパラカリウム散,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスパラカリウム散,アスパラカリウムサン,アスパラカリウムサン,8/10,*,あ[すぱらかりうむ]さん
アスパラカリウム錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスパラカリウム錠,アスパラカリウムジョウ,アスパラカリウムジョウ,8/10,*,あ[すぱらかりうむじ]ヨう
アスパラ錠医家用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスパラ錠医家用,アスパラジョウイカヨウ,アスパラジョウイカヨウ,0/10,*,あ[すぱらじヨういかよう
アスパラ注射液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスパラ注射液,アスパラチュウシャエキ,アスパラチュウシャエキ,0/9,*,あ[すぱらちユうしヤえき
アスパラ配合錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスパラ配合錠,アスパラハイゴウジョウ,アスパラハイゴウジョウ,8/10,*,あ[すぱらはいごうじ]ヨう
アスピリン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスピリン錠,アスピリンジョウ,アスピリンジョウ,5/7,*,あ[すぴりんじ]ヨう
アスベリン散,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスベリン散,アスベリンサン,アスベリンサン,5/7,*,あ[すべりん]さん
アスベリンシロップ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスベリンシロップ,アスベリンシロップ,アスベリンシロップ,0/9,*,あ[すべりんしろっぷ
アスベリン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスベリン錠,アスベリンジョウ,アスベリンジョウ,5/7,*,あ[すべりんじ]ヨう
アスベリンドライシロップ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスベリンドライシロップ,アスベリンドライシロップ,アスベリンドライシロップ,9/12,*,あ[すべりんどらいしろ]っぷ
アスペノンカプセル,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスペノンカプセル,アスペノンカプセル,アスペノンカプセル,7/9,*,あ[すぺのんかぷ]せる
アスペノン静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスペノン静注用,アスペノンジョウチュウヨウ,アスペノンジョウチュウヨウ,8/11,*,あ[すぺのんじヨうちユう]よう
アスモット錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスモット錠,アスモットジョウ,アスモットジョウ,5/7,*,あ[すもっとじ]ヨう
アスリカン関節注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスリカン関節注,アスリカンカンセツチュウ,アスリカンカンセツチュウ,9/11,*,あ[すりかんかんせつち]ユう
アスリカンディスポ関節注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスリカンディスポ関節注,アスリカンディスポカンセツチュウ,アスリカンディスポカンセツチュウ,13/14,*,あ[すりかんでイすぽかんせつち]ユう
アスルダム注,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アスルダム注,アスルダムチュウ,アスルダムチュウ,7/7,*,あ[するだむ[ち]ユう
アズガグルうがい液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズガグルうがい液,アズガグルウガイエキ,アズガグルウガイエキ,8/10,*,あ[ずがぐるうがい]えき
アズクレニンＳ顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズクレニンＳ顆粒,アズクレニンエスカリュウ,アズクレニンエスカリュウ,9/11,*,あ[ずくれにんえすかり]ユう
アズクレニンＳ配合顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズクレニンＳ配合顆粒,アズクレニンエスハイゴウカリュウ,アズクレニンエスハイゴウカリュウ,13/15,*,あ[ずくれにんえすはいごうかり]ユう
アズサレオン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズサレオン錠,アズサレオンジョウ,アズサレオンジョウ,6/8,*,あ[ずされおんじ]ヨう
アズトレム錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズトレム錠,アズトレムジョウ,アズトレムジョウ,7/7,*,あ[ずとれむ[じ]ヨう
アズラビン点眼液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズラビン点眼液,アズラビンテンガンエキ,アズラビンテンガンエキ,9/11,*,あ[ずらびんてんがん]えき
アズリンスうがい液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズリンスうがい液,アズリンスウガイエキ,アズリンスウガイエキ,8/10,*,あ[ずりんすうがい]えき
アズレイうがい液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレイうがい液,アズレイウガイエキ,アズレイウガイエキ,7/9,*,あ[ずれいうがい]えき
アズレミック錠口腔用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレミック錠口腔用,アズレミックジョウコウクウヨウ,アズレミックジョウコウクウヨウ,3/14,*,あ[ずれみ]っくじヨうこうくう]よう
アズレミン細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレミン細粒,アズレミンサイリュウ,アズレミンサイリュウ,7/9,*,あ[ずれみんさいり]ユう
アズレミン配合細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレミン配合細粒,アズレミンハイゴウサイリュウ,アズレミンハイゴウサイリュウ,11/13,*,あ[ずれみんはいごうさいり]ユう
アズレワンうがい液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレワンうがい液,アズレワンウガイエキ,アズレワンウガイエキ,8/10,*,あ[ずれわんうがい]えき
アズレンＳ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレンＳ,アズレンエス,アズレンエス,4/6,*,あ[ずれん]えす
アズレン・グルタミン細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレン・グルタミン細粒,アズレングルタミンサイリュウ,アズレングルタミンサイリュウ,11/13,*,あ[ずれんぐるたみんさいり]ユう
アズレン・グルタミン配合細粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレン・グルタミン配合細粒,アズレングルタミンハイゴウサイリュウ,アズレングルタミンハイゴウサイリュウ,15/17,*,あ[ずれんぐるたみんはいごうさいり]ユう
アズレン散含嗽用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレン散含嗽用,アズレンサンガンソウヨウ,アズレンサンガンソウヨウ,10/12,*,あ[ずれんさんがんそう]よう
アズレン点眼液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズレン点眼液,アズレンテンガンエキ,アズレンテンガンエキ,8/10,*,あ[ずれんてんがん]えき
アズロキサ顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズロキサ顆粒,アズロキサカリュウ,アズロキサカリュウ,6/8,*,あ[ずろきさかり]ユう
アズロキサ錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズロキサ錠,アズロキサジョウ,アズロキサジョウ,7/7,*,あ[ずろきさ[じ]ヨう
アズロゲン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アズロゲン錠,アズロゲンジョウ,アズロゲンジョウ,7/7,*,あ[ずろげん[じ]ヨう
アセチルスピラマイシン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アセチルスピラマイシン錠,アセチルスピラマイシンジョウ,アセチルスピラマイシンジョウ,11/13,*,あ[せちるすぴらまいしんじ]ヨう
アセトアミノフェン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アセトアミノフェン錠,アセトアミノフェンジョウ,アセトアミノフェンジョウ,9/10,*,あ[せとあみのふエんじ]ヨう
アセトアミノフェン精密,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アセトアミノフェン精密,アセトアミノフェンセイミツ,アセトアミノフェンセイミツ,10/12,*,あ[せとあみのふエんせい]みつ
アセリオ静注液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アセリオ静注液,アセリオジョウチュウエキ,アセリオジョウチュウエキ,7/10,*,あ[せりおじヨうちユう]えき
アセンヤク末,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アセンヤク末,アセンヤクマツ,アセンヤクマツ,5/7,*,あ[せんやく]まつ
アゼピット錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,アゼピット錠,アゼピットジョウ,アゼピットジョウ,5/7,*,あ[ぜぴっとじ]ヨう
