一世風靡,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一世風靡,イッセイフービ,イッセイフービ,5/7,*
一世風靡ＳＥＰＩＡ,1348,1348,4024,名詞,固有名詞,一般,*,*,*,一世風靡SEPIA,イッセイフービ,イッセイフービ,5/7,*
一世風靡ｓｅｐｉａ,1348,1348,4024,名詞,固有名詞,一般,*,*,*,一世風靡sepia,イッセイフービ,イッセイフービ,5/7,*
一両編成,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一両編成,イチリョーヘンセイ,イチリョーヘンセイ,5/8,*
一之室院,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一之室院,イチノムロイン,イチノムロイン,5/7,*
一二三神示,1348,1348,1519,名詞,固有名詞,一般,*,*,*,一二三神示,ヒフミシンジ,ヒフミシンジ,4/6,*
一人っ子緩和政策,1348,1348,4065,名詞,固有名詞,一般,*,*,*,一人っ子緩和政策,フタリッコセイサク,フタリッコセイサク,6/9,*
一人ジェンガ,1348,1348,1990,名詞,固有名詞,一般,*,*,*,一人ジェンガ,ヒトリ,ヒトリ,0/3,*
一人区,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一人区,イチニンク,イチニンク,3/5,*
一人当り購買力平価,1348,1348,4024,名詞,固有名詞,一般,*,*,*,一人当り購買力平価,ヒトリアタリコーバイリョクヘイカ,ヒトリアタリコーバイリョクヘイカ,13/15,*
一人称複数形,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一人称複数形,イチニンショーフクスーケイ,イチニンショーフクスーケイ,0/12,*
一休さん・喝！,1348,1348,-424,名詞,固有名詞,一般,*,*,*,一休さん・:喝!,イッキューサン:カツ,イッキューサン:カツ,1/6:1/2,*
一休さん喝！,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一休さん喝!,イッキューサンカツ,イッキューサンカツ,5/8,*
一位木,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一位木,イチイノキ,イチイノキ,4/5,*
一位樫,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一位樫,イチイガシ,イチイガシ,3/5,*
一億総嫌韓,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一億総嫌韓,イチオクソーケンカン,イチオクソーケンカン,7/10,*
一光寺,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一光寺,イッコウジ,イッコウジ,3/5,*
一党独裁,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一党独裁,イットードクサイ,イットードクサイ,5/8,*
一六堂,1348,1348,4390,名詞,固有名詞,一般,*,*,*,一六堂,イチロクドー,イチロクドー,4/6,*
一六本舗,1348,1348,3866,名詞,固有名詞,一般,*,*,*,一六本舗,イチロクホンポ,イチロクホンポ,5/7,*
一六社入りたい！,1348,1348,-7323,名詞,固有名詞,一般,*,*,*,一六社入りたい!,イチロクシャハイリタイ,イチロクシャハイリタイ,6/10,*
一六社入りたい！,1348,1348,-7784,名詞,固有名詞,一般,*,*,*,一六社入りたい！,イチロクシャハイリタイ,イチロクシャハイリタイ,6/10,*
一刀鯛,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一刀鯛,イットーダイ,イットーダイ,3/6,*
一刻者,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一刻者,イッコモン,イッコモン,0/5,*
一友社,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一友社,イチユウシャ,イチユウシャ,3/5,*
一向宗,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一向宗,イッコーシュー,イッコーシュー,0/6,*
一和天馬,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一和天馬,イルファチョンマ,イルファチョンマ,4/6,*
一品紅,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一品紅,イッピンコー,イッピンコー,3/6,*
一問多答,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一問多答,イチモンタトー,イチモンタトー,5/7,*
一噌流,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一噌流,イッソウリュー,イッソウリュー,3/6,*
一回転,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一回転,イッカイテン,イッカイテン,3/6,*
一国主義,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一国主義,イッコクシュギ,イッコクシュギ,4/6,*
一国平和主義,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一国平和主義,イッコクヘイワシュギ,イッコクヘイワシュギ,7/9,*
一圓但馬守,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一圓但馬守,イチエンタジマノカミ,イチエンタジマノカミ,8/10,*
一型アクセント,1348,1348,364,名詞,固有名詞,一般,*,*,*,一型アクセント,イッケイアクセント,イッケイアクセント,5/9,*
一場投手,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一場投手,イチバトーシュ,イチバトーシュ,4/6,*
一場順子,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一場順子,イチバヨリコ,イチバヨリコ,4/6,*
一夏草,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一夏草,イチゲソー,イチゲソー,3/5,*
一夜城,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一夜城,イチヤジョー,イチヤジョー,3/5,*
一夜草,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一夜草,イチヤグサ,イチヤグサ,3/5,*
一夢,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一夢,カズム,カズム,1/3,*
一天万乗,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一天万乗,イッテンバンジョー,イッテンバンジョー,5/8,*
一字書出,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一字書出,イチジノカキダシ,イチジノカキダシ,5/8,*
一字金輪,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一字金輪,イチジキンリン,イチジキンリン,4/7,*
一字金輪仏頂,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一字金輪仏頂,イチジキンリンブッチョー,イチジキンリンブッチョー,8/11,*
一字金輪曼荼羅,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一字金輪曼荼羅,イチジキンリンマンダラ,イチジキンリンマンダラ,8/11,*
一字金輪法,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一字金輪法,イチジキンリンホー,イチジキンリンホー,6/9,*
一宇村,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一宇村,イチウソン,イチウソン,2/5,*
一定の効果,1348,1348,2406,名詞,固有名詞,一般,*,*,*,一定の効果,イッテイノコーカ,イッテイノコーカ,6/8,*
一定の評価,1348,1348,-172,名詞,固有名詞,一般,*,*,*,一定の評価,イッテイノヒョーカ,イッテイノヒョーカ,6/8,*
一定以上,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一定以上,イッテイイジョー,イッテイイジョー,5/7,*
一定量,1348,1348,5740,名詞,固有名詞,一般,*,*,*,一定量,イッテイリョー,イッテイリョー,3/6,*
一宮市議会議員,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一宮市議会議員,イチノミヤシギカイギーン,イチノミヤシギカイギーン,10/12,*
一審,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一審,イッシン,イッシン,0/4,*
一寸天突,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一寸天突,イッスンテンツキ,イッスンテンツキ,5/8,*
一寸金花,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一寸金花,イッスンキンカ,イッスンキンカ,5/7,*
一山百文,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一山百文,ヒトヤマヒャクモン,ヒトヤマヒャクモン,5/8,*
一帯粗毛天牛,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一帯粗毛天牛,ヒトオビアラゲカミキリ,ヒトオビアラゲカミキリ,9/11,*
一幡神社,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一幡神社,イチマンジンジャ,イチマンジンジャ,5/7,*
一年草,1348,1348,5654,名詞,固有名詞,一般,*,*,*,一年草,イチネンソー,イチネンソー,0/6,*
一幸舎,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一幸舎,イッコウシャ,イッコウシャ,3/5,*
一度振り,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一度振り,イチドブリ,イチドブリ,0/5,*
一式中戦車チヘ,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一式中戦車チヘ,イチシキチューセンシャ,イチシキチューセンシャ,7/9,*
一徳寺,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一徳寺,イットクジ,イットクジ,0/5,*
一志町庄村民,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一志町庄村民,イチシチョーショーソンミン,イチシチョーショーソンミン,8/11,*
一志町庄村長,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一志町庄村長,イチシチョーショーソンチョー,イチシチョーショーソンチョー,8/11,*
一志町庄村長選,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一志町庄村長選,イチシチョーショーソンチョーセン,イチシチョーショーソンチョーセン,3/13,*
一念寺,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一念寺,イチネンジ,イチネンジ,0/5,*
一急,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一急,イッキュー,イッキュー,0/4,*
一意専心,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一意専心,イチーセンシン,イチーセンシン,4/7,*
一意性制約,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一意性制約,イチーセイセイヤク,イチーセイセイヤク,6/9,*
一戸奈未,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一戸奈未,イチノヘナミ,イチノヘナミ,3/6,*
一戸建,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一戸建,イッコダテ,イッコダテ,0/5,*
一房の葡萄,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一房の葡萄,ヒトフサノブドー,ヒトフサノブドー,0/8,*
一押し二金三男,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一押し二金三男,イチオシニカネサンオトコ,イチオシニカネサンオトコ,10/12,*
一捻紅,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一捻紅,イチネンコー,イチネンコー,3/6,*
一教,1348,1348,6592,名詞,固有名詞,一般,*,*,*,一教,イッキョー,イッキョー,0/4,*
一文字キーワード,1348,1348,-3915,名詞,固有名詞,一般,*,*,*,一文字キーワード,イチモジキーワード,イチモジキーワード,7/9,*
一文字伐,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一文字伐,イチモンジバツ,イチモンジバツ,0/7,*
一文字挵蝶,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一文字挵蝶,イチモンジセセリ,イチモンジセセリ,6/8,*
一文字蟋蟀,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一文字蟋蟀,イチモジコーロギ,イチモジコーロギ,5/8,*
一斉休漁,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一斉休漁,イッセイキュウリョー,イッセイキュウリョー,5/8,*
一斉授業,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一斉授業,イッセイジュギョー,イッセイジュギョー,5/7,*
一斉送還,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一斉送還,イッセイソーカン,イッセイソーカン,5/8,*
一斤染,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一斤染,イッコンゾメ,イッコンゾメ,0/6,*
一斤染色,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一斤染色,イッコンソメイロ,イッコンソメイロ,5/8,*
一方的行動,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一方的行動,イッポーテキコウドー,イッポーテキコウドー,7/10,*
一日の長,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一日の長,イチジツノチョー,イチジツノチョー,5/7,*
一日一韓,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一日一韓,イチニチイッカン,イチニチイッカン,5/8,*
一日三秋,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一日三秋,イチジツサンシュー,イチジツサンシュー,5/8,*
一日花,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一日花,イチニチカ,イチニチカ,4/5,*
一日駅長,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一日駅長,ヒトイチエキチョー,ヒトイチエキチョー,5/8,*
一時亡命,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一時亡命,イチジボーメイ,イチジボーメイ,4/7,*
一時休養,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一時休養,イチジキュウヨー,イチジキュウヨー,4/7,*
一時借入金,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一時借入金,イチジカリーレキン,イチジカリーレキン,7/9,*
一時花,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一時花,イットキバナ,イットキバナ,4/6,*
一時退院,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一時退院,イチジタイーン,イチジタイーン,4/7,*
一暴十寒,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一暴十寒,イチバクジッカン,イチバクジッカン,5/8,*
一曲,1348,1348,6951,名詞,固有名詞,一般,*,*,*,一曲,ヒトクネリ,ヒトクネリ,0/5,*
一月札,1348,1348,5521,名詞,固有名詞,一般,*,*,*,一月札,イチガツフダ,イチガツフダ,0/6,*
一期シオン,1348,1348,1102,名詞,固有名詞,一般,*,*,*,一期シオン,イチゴシオン,イチゴシオン,4/6,*
一期一会　Ｓｗｅｅｔｓ　ｆｏｒ　ｍｙ　ＳＰＩＴＺ,1348,1348,-32768,名詞,固有名詞,一般,*,*,*,一期一会 Sweets for my SPITZ,イチゴイチエスウィーツフォーマイ,イチゴイチエスウィーツフォーマイ,11/14,*
一期一会　ｓｗｅｅｔｓ　ｆｏｒ　ｍｙ　ｓｐｉｔｚ,1348,1348,-32768,名詞,固有名詞,一般,*,*,*,一期一会 sweets for my spitz,イチゴイチエスウィーツフォーマイ,イチゴイチエスウィーツフォーマイ,11/14,*
一期一会Ｓｗｅｅｔｓ　ｆｏｒ　ｍｙ　ＳＰＩＴＺ,1348,1348,-32768,名詞,固有名詞,一般,*,*,*,一期一会Sweets for my SPITZ,イチゴイチエスウィーツフォーマイ,イチゴイチエスウィーツフォーマイ,11/14,*
一期一会Ｓｗｅｅｔｓ　ｆｏｒ　ｍｙ　ＳＰＩＴＺ,1348,1348,-32768,名詞,固有名詞,一般,*,*,*,一期一会Sweets for my SPITZ,イチゴイチエスウィーツフォーマイスピッツ,イチゴイチエスウィーツフォーマイスピッツ,16/18,*
一期一会ｓｗｅｅｔｓ　ｆｏｒ　ｍｙ　ｓｐｉｔｚ,1348,1348,-32768,名詞,固有名詞,一般,*,*,*,一期一会sweets for my spitz,イチゴイチエスウィーツフォーマイスピッツ,イチゴイチエスウィーツフォーマイスピッツ,16/18,*
一期一会キミにききたい！,1348,1348,-9242,名詞,固有名詞,一般,*,*,*,一期一会キミにききたい!,イチゴイチエキミニキキタイ,イチゴイチエキミニキキタイ,0/13,*
一本亭芙蓉花,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一本亭芙蓉花,イッポンテイフヨーカ,イッポンテイフヨーカ,8/10,*
一本値,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一本値,イッポンネ,イッポンネ,3/5,*
一本占地,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一本占地,イッポンシメジ,イッポンシメジ,5/7,*
一本杭,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一本杭,イッポングイ,イッポングイ,3/6,*
一本背負い,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一本背負い,イッポンゼオイ,イッポンゼオイ,6/7,*
一本草,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一本草,イッポンソー,イッポンソー,0/6,*
一本菅,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一本菅,イッポンスゲ,イッポンスゲ,1/6,*
一村一品,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一村一品,イッソンイッピン,イッソンイッピン,5/8,*
一条大螟蛾,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一条大螟蛾,ヒトスジオオメイガ,ヒトスジオオメイガ,7/9,*
一条小蜂,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一条小蜂,ヒトスジコバチ,ヒトスジコバチ,5/7,*
一条斑枝尺蠖,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一条斑枝尺蠖,ヒトスジマダラエダシャク,ヒトスジマダラエダシャク,8/11,*
一条理希,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一条理希,イチジョーリキ,イチジョーリキ,5/6,*
一条縞蚊,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一条縞蚊,ヒトスジシマカ,ヒトスジシマカ,5/7,*
一松神社,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一松神社,ヒトツマツジンジャ,ヒトツマツジンジャ,6/8,*
一柳凪,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一柳凪,イチヤナギナギ,イチヤナギナギ,5/7,*
一極集中,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一極集中,イッキョクシュウチュー,イッキョクシュウチュー,5/8,*
一様院,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一様院,イチヨンイン,イチヨンイン,3/6,*
一橋出版,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一橋出版,ヒトツバシシュッパン,ヒトツバシシュッパン,6/9,*
一次方程式,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一次方程式,イチジホーテイシキ,イチジホーテイシキ,6/9,*
一正食品,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一正食品,イチマサショクヒン,イチマサショクヒン,5/8,*
一気！,1348,1348,4489,名詞,固有名詞,一般,*,*,*,一気!,イッキ,イッキ,1/3,*
一水母,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一水母,ヒトツクラゲ,ヒトツクラゲ,4/6,*
一汁三菜,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一汁三菜,イチジュウサンサイ,イチジュウサンサイ,5/8,*
一汁二菜,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一汁二菜,イチジュウニサイ,イチジュウニサイ,5/7,*
一流舌,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一流舌,イチリュージタ,イチリュージタ,4/6,*
一浪,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一浪,イチロー,イチロー,0/4,*
一澤帆布,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一澤帆布,イチザワハンプ,イチザワハンプ,5/7,*
一点大螟蛾,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一点大螟蛾,イッテンオオメイガ,イッテンオオメイガ,7/9,*
一点実蛾,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一点実蛾,ヒトテンリンガ,ヒトテンリンガ,5/7,*
一点尖翅蛾,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一点尖翅蛾,ヒトテントガリバ,ヒトテントガリバ,6/8,*
一点桜鯛,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一点桜鯛,イッテンサクラダイ,イッテンサクラダイ,7/9,*
一点赤太刀,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一点赤太刀,イッテンアカタチ,イッテンアカタチ,5/8,*
一点集中,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一点集中,イテンシュウチュー,イテンシュウチュー,4/7,*
一点飴蜂,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一点飴蜂,イッテンアメバチ,イッテンアメバチ,5/8,*
一烈条二,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一烈条二,イチレツジョージ,イチレツジョージ,5/7,*
一煉托生,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一煉托生,イチレンタクショー,イチレンタクショー,5/8,*
一牌妓生,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一牌妓生,イルベキーセン,イルベキーセン,4/7,*
一瑳,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一瑳,イッサ,イッサ,1/3,*
一瓶塚稲荷神社,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一瓶塚稲荷神社,イッペイズカイナリジンジャ,イッペイズカイナリジンジャ,10/12,*
一生懸命塾,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一生懸命塾,イッショーケンメイジュク,イッショーケンメイジュク,7/10,*
一生物,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一生物,イッショウモノ,イッショウモノ,0/6,*
一畑薬師,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一畑薬師,イチバタヤクシ,イチバタヤクシ,5/7,*
一畑薬師教団,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一畑薬師教団,イチバタヤクシキョーダン,イチバタヤクシキョーダン,8/11,*
一畑電鉄,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一畑電鉄,イチバタデンテツ,イチバタデンテツ,5/8,*
一留,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一留,イチリュー,イチリュー,2/4,*
一番太鼓,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一番太鼓,イチバンダイコ,イチバンダイコ,5/7,*
一発勝負,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一発勝負,イチハツショーブ,イチハツショーブ,5/7,*
一発病,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一発病,イッパツビョー,イッパツビョー,0/6,*
一白水成,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一白水成,イッパクスイセイ,イッパクスイセイ,5/8,*
一目入道,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一目入道,イチモクニュウドー,イチモクニュウドー,5/8,*
一目青芥虫,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一目青芥虫,ヒトツメアオゴミムシ,ヒトツメアオゴミムシ,8/10,*
一県一行,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一県一行,イチケンイッコー,イチケンイッコー,5/8,*
一眼大白姫尺蠖,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一眼大白姫尺蠖,ヒトツメオオシロヒメシャク,ヒトツメオオシロヒメシャク,10/12,*
一眼鉤翅蛾,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一眼鉤翅蛾,ヒトツメカギバ,ヒトツメカギバ,0/7,*
一石山神社,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一石山神社,イッセキサンジンジャ,イッセキサンジンジャ,7/9,*
一礼して、キス,1348,1348,-4489,名詞,固有名詞,一般,*,*,*,一礼して、キス,イチレイシテキス,イチレイシテキス,7/8,*
一社提供,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一社提供,イッシャテイキョー,イッシャテイキョー,4/7,*
一秒のＯｔｈｅｌｌｏ,1348,1348,-4722,名詞,固有名詞,一般,*,*,*,一秒のOthello,イチビョーノオセロ,イチビョーノオセロ,2/8,*
一秒のｏｔｈｅｌｌｏ,1348,1348,-4722,名詞,固有名詞,一般,*,*,*,一秒のothello,イチビョーノオセロ,イチビョーノオセロ,2/8,*
一笑懸命,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一笑懸命,イッショーケンメイ,イッショーケンメイ,5/8,*
一等兵,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一等兵,イットーヘイ,イットーヘイ,0/6,*
一等級,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一等級,イットウキュー,イットウキュー,3/6,*
一等自営業,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一等自営業,イットージエイギョー,イットージエイギョー,6/9,*
一等陸佐,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一等陸佐,イットーリクサ,イットーリクサ,5/7,*
一等鯛,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一等鯛,イットーダイ,イットーダイ,0/6,*
一筒,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一筒,イーピン,イーピン,0/4,*
一紅鳥,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一紅鳥,イッコーチョー,イッコーチョー,3/6,*
一紋蚯蚓,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一紋蚯蚓,ヒトツモンミミズ,ヒトツモンミミズ,6/8,*
一紋野螟蛾,1348,1348,4188,名詞,固有名詞,一般,*,*,*,一紋野螟蛾,ヒトモンノメイガ,ヒトモンノメイガ,6/8,*
一級建築士事務所株式会社観光企画設計社,1348,1348,-8920,名詞,固有名詞,一般,*,*,*,一級建築士事務所株式会社観光企画設計社,カンコーキカクセッケイシャ,カンコーキカクセッケイシャ,10/12,*
一索,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一索,イーソー,イーソー,0/4,*
一羽昌子,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一羽昌子,イチハマサコ,イチハマサコ,4/6,*
一聖,1348,1348,7355,名詞,固有名詞,一般,*,*,*,一聖,イッセイ,イッセイ,0/4,*
一致指数,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一致指数,イッチシヒョー,イッチシヒョー,4/6,*
一般会計総額,1348,1348,4147,名詞,固有名詞,一般,*,*,*,一般会計総額,イッパンカイケイソーガク,イッパンカイケイソーガク,9/12,*
一般名称,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一般名称,イッパンメイショー,イッパンメイショー,5/8,*
一般形,1348,1348,5792,名詞,固有名詞,一般,*,*,*,一般形,イッパンケイ,イッパンケイ,0/6,*
一般担保付社債,1348,1348,4106,名詞,固有名詞,一般,*,*,*,一般担保付社債,イッパンタンポツキシャサイ,イッパンタンポツキシャサイ,10/12,*
一般教養,1348,1348,4229,名詞,固有名詞,一般,*,*,*,一般教養,イッパンキョウヨー,イッパンキョウヨー,5/8,*
